key,date,time_rd,lottery,draw,result,hits_quiniela_top6,hits_quiniela_top12,pale_hits_top10,best_signal,best_a11,ok_alert,hits_quiniela_topq,pale_hits,source_rows_hist_used
2026-02-17|La Suerte|Quiniela La Suerte|2026-02-17 12:30,2026-02-17,2026-02-17 12:30,La Suerte,Quiniela La Suerte,72-73-91,,0,,0.006035951459030913,3,False,0,0,
2026-02-17|Anguilla|Anguila 1PM|2026-02-17 13:00,2026-02-17,2026-02-17 13:00,Anguilla,Anguila 1PM,21-66-94,,1,,0.009994722181424488,7,False,0,0,
2026-02-17|La Nacional|Loteria Nacional- Gana Más|2026-02-17 14:30,2026-02-17,2026-02-17 14:30,La Nacional,Loteria Nacional- Gana Más,08-73-51,,0,,0.0017122652602855938,3,False,0,0,
2026-02-17|Anguilla|Anguila 6PM|2026-02-17 18:00,2026-02-17,2026-02-17 18:00,Anguilla,Anguila 6PM,29-35-39,,0,,0.006619377467148574,9,False,0,0,
2026-02-17|La Suerte|Quiniela La Suerte 6PM|2026-02-17 18:00,2026-02-17,2026-02-17 18:00,La Suerte,Quiniela La Suerte 6PM,70-55-04,,0,,0.0013968564780359113,8,False,0,0,
2026-02-17|La Primera|Quiniela La Primera Noche|2026-02-17 19:00,2026-02-17,2026-02-17 19:00,La Primera,Quiniela La Primera Noche,00-90-06,,0,,0.01436255473050899,4,True,0,0,
2026-02-17|Anguilla|Anguila 9PM|2026-02-17 21:00,2026-02-17,2026-02-17 21:00,Anguilla,Anguila 9PM,94-98-00,,1,,0.00844509499990421,4,False,0,0,
2026-02-17|La Nacional|Loteria Nacional- Noche|2026-02-17 21:00,2026-02-17,2026-02-17 21:00,La Nacional,Loteria Nacional- Noche,57-79-00,,1,,0.011466969779210173,3,True,0,0,
2026-02-18|La Primera|Quiniela La Primera|2026-02-18 12:00,2026-02-18,2026-02-18 12:00,La Primera,Quiniela La Primera,79-97-23,,1,,0.01401040676448165,0,False,0,0,
2026-02-18|La Suerte|Quiniela La Suerte|2026-02-18 12:30,2026-02-18,2026-02-18 12:30,La Suerte,Quiniela La Suerte,62-75-81,,0,,0.0015081728778218425,1,False,0,0,
2026-02-18|Anguilla|Anguila 1PM|2026-02-18 13:00,2026-02-18,2026-02-18 13:00,Anguilla,Anguila 1PM,21-30-17,,0,,0.005713702233015929,6,False,0,0,
2026-02-18|La Nacional|Loteria Nacional- Gana Más|2026-02-18 14:30,2026-02-18,2026-02-18 14:30,La Nacional,Loteria Nacional- Gana Más,29-07-41,,0,,0.003061666009413011,1,False,0,0,
2026-02-18|Anguilla|Anguila 6PM|2026-02-18 18:00,2026-02-18,2026-02-18 18:00,Anguilla,Anguila 6PM,93-74-58,,0,,0.004453898449095883,1,False,0,0,
2026-02-18|La Suerte|Quiniela La Suerte 6PM|2026-02-18 18:00,2026-02-18,2026-02-18 18:00,La Suerte,Quiniela La Suerte 6PM,88-14-89,,1,,0.0017788753237691977,9,False,0,0,
2026-02-18|La Primera|Quiniela La Primera Noche|2026-02-18 19:00,2026-02-18,2026-02-18 19:00,La Primera,Quiniela La Primera Noche,74-99-45,,1,,0.018262017538642976,4,False,1,0,
2026-02-18|Anguilla|Anguila 9PM|2026-02-18 21:00,2026-02-18,2026-02-18 21:00,Anguilla,Anguila 9PM,78-81-03,,0,,0.01113584644845973,3,False,0,0,
2026-02-18|La Nacional|Loteria Nacional- Noche|2026-02-18 21:00,2026-02-18,2026-02-18 21:00,La Nacional,Loteria Nacional- Noche,21-99-21,,1,,0.008113797343025714,2,False,0,0,
2026-02-19|Anguilla|Anguila 10AM|2026-02-19 10:00,2026-02-19,2026-02-19 10:00,Anguilla,Anguila 10AM,45-24-26,,2,,0.0358682621943778,5,True,0,0,
2026-02-19|La Primera|Quiniela La Primera|2026-02-19 12:00,2026-02-19,2026-02-19 12:00,La Primera,Quiniela La Primera,46-17-71,,0,,0.011283983313158628,3,False,0,0,74.0
2026-02-19|La Suerte|Quiniela La Suerte|2026-02-19 12:30,2026-02-19,2026-02-19 12:30,La Suerte,Quiniela La Suerte,41-59-27,,0,,0.005204416955959158,4,False,0,0,384.0
2026-02-19|Anguilla|Anguila 1PM|2026-02-19 13:00,2026-02-19,2026-02-19 13:00,Anguilla,Anguila 1PM,32-51-93,,0,,0.00622869732656858,1,False,0,0,859.0
2026-02-19|La Nacional|Loteria Nacional- Gana Más|2026-02-19 14:30,2026-02-19,2026-02-19 14:30,La Nacional,Loteria Nacional- Gana Más,31-30-04,,0,,0.0012950708260152813,7,False,0,0,1404.0
2026-02-19|Anguilla|Anguila 6PM|2026-02-19 18:00,2026-02-19,2026-02-19 18:00,Anguilla,Anguila 6PM,56-64-75,,1,,6.451477689692576e-05,5,False,0,0,2508.0
2026-02-19|La Suerte|Quiniela La Suerte 6PM|2026-02-19 18:00,2026-02-19,2026-02-19 18:00,La Suerte,Quiniela La Suerte 6PM,07-83-09,,1,,0.001235122239369347,8,False,0,0,2508.0
2026-02-19|La Primera|Quiniela La Primera Noche|2026-02-19 19:00,2026-02-19,2026-02-19 19:00,La Primera,Quiniela La Primera Noche,62-43-75,,0,,0.0057536641271346235,3,False,0,0,791.0
2026-02-19|Anguilla|Anguila 9PM|2026-02-19 21:00,2026-02-19,2026-02-19 21:00,Anguilla,Anguila 9PM,20-69-09,,0,,0.015058195158326243,3,False,0,0,976.0
2026-02-19|La Nacional|Loteria Nacional- Noche|2026-02-19 21:00,2026-02-19,2026-02-19 21:00,La Nacional,Loteria Nacional- Noche,79-89-95,,0,,0.012988296013104302,3,False,0,0,976.0
2026-02-20|La Primera|Quiniela La Primera|2026-02-20 12:00,2026-02-20,2026-02-20 12:00,La Primera,Quiniela La Primera,04-22-84,,0,,0.008172251875058767,2,False,0,0,76.0
2026-02-20|La Suerte|Quiniela La Suerte|2026-02-20 12:30,2026-02-20,2026-02-20 12:30,La Suerte,Quiniela La Suerte,63-92-97,,1,,0.0051918825797351445,4,False,0,0,351.0
2026-02-20|Anguilla|Anguila 1PM|2026-02-20 13:00,2026-02-20,2026-02-20 13:00,Anguilla,Anguila 1PM,27-51-37,,0,,0.003591381864967735,0,False,0,0,819.0
2026-02-20|La Nacional|Loteria Nacional- Gana Más|2026-02-20 14:30,2026-02-20,2026-02-20 14:30,La Nacional,Loteria Nacional- Gana Más,87-72-63,,1,,0.0016706543188359658,7,False,0,0,1376.0
2026-02-20|Anguilla|Anguila 6PM|2026-02-20 18:00,2026-02-20,2026-02-20 18:00,Anguilla,Anguila 6PM,41-22-34,,0,,0.0038221308365313862,4,False,0,0,2364.0
2026-02-20|La Suerte|Quiniela La Suerte 6PM|2026-02-20 18:00,2026-02-20,2026-02-20 18:00,La Suerte,Quiniela La Suerte 6PM,11-40-62,,0,,0.0011382887143289644,8,False,0,0,2364.0
2026-02-20|Anguilla|Anguila 9PM|2026-02-20 21:00,2026-02-20,2026-02-20 21:00,Anguilla,Anguila 9PM,86-79-76,,0,,0.015454364081491341,7,True,0,0,959.0
2026-02-20|La Nacional|Loteria Nacional- Noche|2026-02-20 21:00,2026-02-20,2026-02-20 21:00,La Nacional,Loteria Nacional- Noche,58-35-18,,0,,0.0137744469732739,3,True,0,0,959.0
2026-02-21|La Primera|Quiniela La Primera|2026-02-21 12:00,2026-02-21,2026-02-21 12:00,La Primera,Quiniela La Primera,35-24-19,,1,,0.01457214427964157,1,False,0,0,62.0
2026-02-21|Anguilla|Anguila 1PM|2026-02-21 13:00,2026-02-21,2026-02-21 13:00,Anguilla,Anguila 1PM,72-55-38,,0,,0.004446097108133901,5,False,0,0,845.0
2026-02-21|La Nacional|Loteria Nacional- Gana Más|2026-02-21 14:30,2026-02-21,2026-02-21 14:30,La Nacional,Loteria Nacional- Gana Más,12-55-84,,0,,0.0,0,False,0,0,1368.0
2026-02-21|Anguilla|Anguila 6PM|2026-02-21 18:00,2026-02-21,2026-02-21 18:00,Anguilla,Anguila 6PM,38-27-27,,0,,1.899974676624618e-07,4,False,0,0,2129.0
2026-02-21|La Suerte|Quiniela La Suerte 6PM|2026-02-21 18:00,2026-02-21,2026-02-21 18:00,La Suerte,Quiniela La Suerte 6PM,09-00-06,,0,,0.003521616277312015,6,False,0,0,2129.0
2026-02-21|La Primera|Quiniela La Primera Noche|2026-02-21 19:00,2026-02-21,2026-02-21 19:00,La Primera,Quiniela La Primera Noche,87-30-41,,0,,0.008040887869389914,4,False,0,0,607.0
2026-02-21|Anguilla|Anguila 9PM|2026-02-21 21:00,2026-02-21,2026-02-21 21:00,Anguilla,Anguila 9PM,29-48-20,,0,,0.010858969722162888,3,False,0,0,816.0
2026-02-21|La Nacional|Loteria Nacional- Noche|2026-02-21 21:00,2026-02-21,2026-02-21 21:00,La Nacional,Loteria Nacional- Noche,70-38-08,,1,,0.005618736520431358,3,False,0,0,816.0
2026-02-22|Anguilla|Anguila 10AM|2026-02-22 10:00,2026-02-22,2026-02-22 10:00,Anguilla,Anguila 10AM,85-74-64,,0,,0.03488574904199733,5,True,0,0,3513.0
2026-02-22|La Primera|Quiniela La Primera|2026-02-22 12:00,2026-02-22,2026-02-22 12:00,La Primera,Quiniela La Primera,64-01-60,,1,,0.05697583914682395,3,False,1,0,64.0
2026-02-22|La Suerte|Quiniela La Suerte|2026-02-22 12:30,2026-02-22,2026-02-22 12:30,La Suerte,Quiniela La Suerte,00-56-22,,0,,0.0022678873395992395,1,False,0,0,276.0
2026-02-22|La Nacional|Loteria Nacional- Gana Más|2026-02-22 14:30,2026-02-22,2026-02-22 14:30,La Nacional,Loteria Nacional- Gana Más,19-66-86,,1,,0.0013230255488395077,6,False,0,0,1128.0
2026-02-23|Anguilla|Anguila 10AM|2026-02-23 10:00,2026-02-23,2026-02-23 10:00,Anguilla,Anguila 10AM,30-03-00,,0,,0.034007000590844376,5,True,0,0,3513.0
2026-02-23|La Primera|Quiniela La Primera|2026-02-23 12:00,2026-02-23,2026-02-23 12:00,La Primera,Quiniela La Primera,49-31-80,,1,,0.02030359999611324,1,False,0,0,66.0
2026-02-23|Anguilla|Anguila 1PM|2026-02-23 13:00,2026-02-23,2026-02-23 13:00,Anguilla,Anguila 1PM,41-36-10,,0,,0.005332597451345836,4,False,0,0,806.0
2026-02-23|La Nacional|Loteria Nacional- Gana Más|2026-02-23 14:30,2026-02-23,2026-02-23 14:30,La Nacional,Loteria Nacional- Gana Más,67-83-34,,0,,0.0035856285621081087,5,False,0,0,1383.0
2026-02-23|Anguilla|Anguila 6PM|2026-02-23 18:00,2026-02-23,2026-02-23 18:00,Anguilla,Anguila 6PM,62-22-59,,1,,0.004663686212895512,5,False,0,0,2528.0
2026-02-23|La Suerte|Quiniela La Suerte 6PM|2026-02-23 18:00,2026-02-23,2026-02-23 18:00,La Suerte,Quiniela La Suerte 6PM,31-36-14,,1,,0.0018650786695768406,8,False,1,0,2528.0
2026-02-23|La Primera|Quiniela La Primera Noche|2026-02-23 19:00,2026-02-23,2026-02-23 19:00,La Primera,Quiniela La Primera Noche,49-07-69,,1,,0.02127649558156304,3,False,1,0,660.0
2026-02-23|Anguilla|Anguila 9PM|2026-02-23 21:00,2026-02-23,2026-02-23 21:00,Anguilla,Anguila 9PM,48-50-56,,0,,0.010727777953283823,3,False,0,0,835.0
2026-02-23|La Nacional|Loteria Nacional- Noche|2026-02-23 21:00,2026-02-23,2026-02-23 21:00,La Nacional,Loteria Nacional- Noche,35-68-60,,0,,0.012399228939633175,3,False,0,0,835.0
2026-02-24|Anguilla|Anguila 10AM|2026-02-24 10:00,2026-02-24,2026-02-24 10:00,Anguilla,Anguila 10AM,83-77-48,,0,,0.03488574904199733,5,True,0,0,3513.0
2026-02-24|La Primera|Quiniela La Primera|2026-02-24 12:00,2026-02-24,2026-02-24 12:00,La Primera,Quiniela La Primera,21-01-03,,0,,0.023508483624901898,2,False,0,0,85.0
2026-02-24|Anguilla|Anguila 1PM|2026-02-24 13:00,2026-02-24,2026-02-24 13:00,Anguilla,Anguila 1PM,59-21-30,,1,,0.004973031443776019,6,False,1,0,724.0
2026-02-24|La Nacional|Loteria Nacional- Gana Más|2026-02-24 14:30,2026-02-24,2026-02-24 14:30,La Nacional,Loteria Nacional- Gana Más,37-40-31,,1,,0.0038375408742226127,7,False,0,0,1065.0
2026-02-24|Anguilla|Anguila 6PM|2026-02-24 18:00,2026-02-24,2026-02-24 18:00,Anguilla,Anguila 6PM,77-54-09,,0,,0.004656878248749476,5,False,0,0,2072.0
2026-02-24|La Suerte|Quiniela La Suerte 6PM|2026-02-24 18:00,2026-02-24,2026-02-24 18:00,La Suerte,Quiniela La Suerte 6PM,92-51-39,,1,,0.002014636474437002,8,False,1,0,2072.0
2026-02-24|La Primera|Quiniela La Primera Noche|2026-02-24 19:00,2026-02-24,2026-02-24 19:00,La Primera,Quiniela La Primera Noche,03-57-91,,1,,0.017451199845640263,4,False,0,0,668.0
2026-02-24|Anguilla|Anguila 9PM|2026-02-24 21:00,2026-02-24,2026-02-24 21:00,Anguilla,Anguila 9PM,45-23-04,,0,,0.014369979570468209,7,False,0,0,836.0
2026-02-24|La Nacional|Loteria Nacional- Noche|2026-02-24 21:00,2026-02-24,2026-02-24 21:00,La Nacional,Loteria Nacional- Noche,39-56-66,,0,,0.007205951403087159,2,False,0,0,836.0
2026-02-25|Anguilla|Anguila 10AM|2026-02-25 10:00,2026-02-25,2026-02-25 10:00,Anguilla,Anguila 10AM,79-28-36,,0,,0.03488574904199733,5,True,0,0,3516.0
2026-02-25|La Primera|Quiniela La Primera|2026-02-25 12:00,2026-02-25,2026-02-25 12:00,La Primera,Quiniela La Primera,62-53-09,,0,,0.015364815115675775,0,False,0,0,74.0
2026-02-25|La Suerte|Quiniela La Suerte|2026-02-25 12:30,2026-02-25,2026-02-25 12:30,La Suerte,Quiniela La Suerte,75-46-12,,0,,0.005170399118497762,0,False,0,0,344.0
2026-02-25|Anguilla|Anguila 1PM|2026-02-25 13:00,2026-02-25,2026-02-25 13:00,Anguilla,Anguila 1PM,84-14-68,,0,,0.00526777907166626,0,False,0,0,800.0
2026-02-25|La Nacional|Loteria Nacional- Gana Más|2026-02-25 14:30,2026-02-25,2026-02-25 14:30,La Nacional,Loteria Nacional- Gana Más,15-80-67,,0,,0.003783888705003102,2,False,0,0,1318.0
2026-02-25|Anguilla|Anguila 6PM|2026-02-25 18:00,2026-02-25,2026-02-25 18:00,Anguilla,Anguila 6PM,50-72-88,,1,,0.0014818694690509372,5,False,0,0,2451.0
2026-02-25|La Suerte|Quiniela La Suerte 6PM|2026-02-25 18:00,2026-02-25,2026-02-25 18:00,La Suerte,Quiniela La Suerte 6PM,61-80-64,,0,,0.003153680978823418,9,False,0,0,2451.0
2026-02-25|La Primera|Quiniela La Primera Noche|2026-02-25 19:00,2026-02-25,2026-02-25 19:00,La Primera,Quiniela La Primera Noche,87-07-80,,1,,0.014966018677341465,4,True,1,0,769.0
2026-02-25|Anguilla|Anguila 9PM|2026-02-25 21:00,2026-02-25,2026-02-25 21:00,Anguilla,Anguila 9PM,47-96-04,,0,,0.011010609745220086,4,True,0,0,988.0
2026-02-25|La Nacional|Loteria Nacional- Noche|2026-02-25 21:00,2026-02-25,2026-02-25 21:00,La Nacional,Loteria Nacional- Noche,53-15-44,,1,,0.011815018209561108,2,False,1,0,988.0
2026-02-26|Anguilla|Anguila 10AM|2026-02-26 10:00,2026-02-26,2026-02-26 10:00,Anguilla,Anguila 10AM,12-05-98,,0,,0.03488574904199733,5,True,0,0,3516.0
2026-02-26|La Primera|Quiniela La Primera|2026-02-26 12:00,2026-02-26,2026-02-26 12:00,La Primera,Quiniela La Primera,49-01-85,,0,,0.008308907438740874,0,False,0,0,63.0
2026-02-26|Anguilla|Anguila 1PM|2026-02-26 13:00,2026-02-26,2026-02-26 13:00,Anguilla,Anguila 1PM,71-12-90,,1,,0.00459032368963861,6,False,0,0,824.0
2026-02-26|La Nacional|Loteria Nacional- Gana Más|2026-02-26 14:30,2026-02-26,2026-02-26 14:30,La Nacional,Loteria Nacional- Gana Más,12-94-21,,0,,0.0,0,False,0,0,1296.0
2026-02-26|Anguilla|Anguila 6PM|2026-02-26 18:00,2026-02-26,2026-02-26 18:00,Anguilla,Anguila 6PM,27-63-92,,1,,0.006512073958891983,9,False,0,0,2208.0
2026-02-26|La Suerte|Quiniela La Suerte 6PM|2026-02-26 18:00,2026-02-26,2026-02-26 18:00,La Suerte,Quiniela La Suerte 6PM,50-00-66,,1,,0.0024481828130902966,8,False,0,0,2208.0
2026-02-26|La Primera|Quiniela La Primera Noche|2026-02-26 19:00,2026-02-26,2026-02-26 19:00,La Primera,Quiniela La Primera Noche,29-37-12,,1,,0.03182864298909781,4,True,0,0,721.0
2026-02-26|Anguilla|Anguila 9PM|2026-02-26 21:00,2026-02-26,2026-02-26 21:00,Anguilla,Anguila 9PM,83-86-64,,1,,0.013875349221846411,7,False,0,0,881.0
2026-02-26|La Nacional|Loteria Nacional- Noche|2026-02-26 21:00,2026-02-26,2026-02-26 21:00,La Nacional,Loteria Nacional- Noche,00-21-48,,2,,0.013155165150594374,4,True,0,0,881.0
2026-02-27|Anguilla|Anguila 10AM|2026-02-27 10:00,2026-02-27,2026-02-27 10:00,Anguilla,Anguila 10AM,62-01-13,,0,,0.03488574904199733,5,True,0,0,3513.0
2026-02-27|Anguilla|Anguila 6PM|2026-02-27 18:00,2026-02-27,2026-02-27 18:00,Anguilla,Anguila 6PM,96-61-66,,1,,0.0026068066490087206,6,False,0,0,1812.0
2026-02-27|La Suerte|Quiniela La Suerte 6PM|2026-02-27 18:00,2026-02-27,2026-02-27 18:00,La Suerte,Quiniela La Suerte 6PM,75-49-52,,0,,0.0007220638458905076,6,False,0,0,1812.0
2026-02-27|La Primera|Quiniela La Primera Noche|2026-02-27 19:00,2026-02-27,2026-02-27 19:00,La Primera,Quiniela La Primera Noche,84-53-77,,0,,0.031203891736195945,4,True,0,0,756.0
2026-02-27|Anguilla|Anguila 9PM|2026-02-27 21:00,2026-02-27,2026-02-27 21:00,Anguilla,Anguila 9PM,66-76-53,,1,,0.00832813375001377,4,False,0,0,978.0
2026-02-27|La Nacional|Loteria Nacional- Noche|2026-02-27 21:00,2026-02-27,2026-02-27 21:00,La Nacional,Loteria Nacional- Noche,00-21-48,,1,,0.010992965745087359,3,True,1,0,978.0
2026-02-28|Anguilla|Anguila 10AM|2026-02-28 10:00,2026-02-28,2026-02-28 10:00,Anguilla,Anguila 10AM,54-32-00,,0,,0.03488574904199733,5,True,0,0,3513.0
2026-02-28|La Primera|Quiniela La Primera|2026-02-28 12:00,2026-02-28,2026-02-28 12:00,La Primera,Quiniela La Primera,56-33-56,,0,,0.015809024828402907,1,False,0,0,56.0
2026-02-28|La Suerte|Quiniela La Suerte|2026-02-28 12:30,2026-02-28,2026-02-28 12:30,La Suerte,Quiniela La Suerte,47-46-20,,0,,0.005434051088847194,3,False,0,0,273.0
2026-02-28|La Nacional|Loteria Nacional- Gana Más|2026-02-28 14:30,2026-02-28,2026-02-28 14:30,La Nacional,Loteria Nacional- Gana Más,81-48-75,,0,,0.0011349189132184253,5,False,0,0,1219.0
2026-02-28|Anguilla|Anguila 6PM|2026-02-28 18:00,2026-02-28,2026-02-28 18:00,Anguilla,Anguila 6PM,66-47-98,,1,,0.007696261188606943,10,False,0,0,2321.0
2026-02-28|La Suerte|Quiniela La Suerte 6PM|2026-02-28 18:00,2026-02-28,2026-02-28 18:00,La Suerte,Quiniela La Suerte 6PM,22-56-82,,0,,0.0001412248506521848,6,False,0,0,2321.0
2026-02-28|La Primera|Quiniela La Primera Noche|2026-02-28 19:00,2026-02-28,2026-02-28 19:00,La Primera,Quiniela La Primera Noche,46-81-29,,0,,0.013672640439278674,3,True,0,0,667.0
2026-02-28|Anguilla|Anguila 9PM|2026-02-28 21:00,2026-02-28,2026-02-28 21:00,Anguilla,Anguila 9PM,20-53-82,,1,,0.008168219554053805,3,False,1,0,798.0
2026-02-28|La Nacional|Loteria Nacional- Noche|2026-02-28 21:00,2026-02-28,2026-02-28 21:00,La Nacional,Loteria Nacional- Noche,80-75-08,,2,,0.011385982212000826,4,True,0,0,798.0
